merging_variable,country,leader,party,lr,president,term,startofterm,yearbegin,endofterm,yearend,speechtype,speechnum,codernum,rubricgrade,averagerubric,totalaverage,wb_region,region
Hungary_Orban_Famous_1.txt,Hungary,Viktor Orban,The Fidesz - Hungarian Civic Alliance,1,0,1,1998-07-06,1998,2002-05-27,2002,Famous,4,2,1,1,0.375,Europe & Central Asia,Central and Eastern Europe
Hungary_Orban_Famous_1.txt,Hungary,Viktor Orban,The Fidesz - Hungarian Civic Alliance,1,0,1,1998-07-06,1998,2002-05-27,2002,Famous,4,3,NA,1,0.375,Europe & Central Asia,Central and Eastern Europe
Hungary_Orban_Famous_1.txt,Hungary,Viktor Orban,The Fidesz - Hungarian Civic Alliance,1,0,1,1998-07-06,1998,2002-05-27,2002,Famous,4,4,NA,1,0.375,Europe & Central Asia,Central and Eastern Europe
,India,Atal Bihari Vajpayee,Bharatiya Janata Party,1,0,3,1999-10-13,1999,2004-05-22,2004,Campaign,1,1,0,0,0.0375,South Asia,South Asia
,India,Atal Bihari Vajpayee,Bharatiya Janata Party,1,0,3,1999-10-13,1999,2004-05-22,2004,Campaign,1,2,0,0,0.0375,South Asia,South Asia
,India,Atal Bihari Vajpayee,Bharatiya Janata Party,1,0,3,1999-10-13,1999,2004-05-22,2004,Campaign,1,3,NA,0,0.0375,South Asia,South Asia
,India,Atal Bihari Vajpayee,Bharatiya Janata Party,1,0,3,1999-10-13,1999,2004-05-22,2004,Campaign,1,4,NA,0,0.0375,South Asia,South Asia
India_Vajpayee_Ribbon_3.txt,India,Atal Bihari Vajpayee,Bharatiya Janata Party,1,0,3,1999-10-13,1999,2004-05-22,2004,Ribbon cutting,2,1,0,0,0.0375,South Asia,South Asia
India_Vajpayee_Ribbon_3.txt,India,Atal Bihari Vajpayee,Bharatiya Janata Party,1,0,3,1999-10-13,1999,2004-05-22,2004,Ribbon cutting,2,2,0,0,0.0375,South Asia,South Asia
India_Vajpayee_Ribbon_3.txt,India,Atal Bihari Vajpayee,Bharatiya Janata Party,1,0,3,1999-10-13,1999,2004-05-22,2004,Ribbon cutting,2,3,NA,0,0.0375,South Asia,South Asia
India_Vajpayee_Ribbon_3.txt,India,Atal Bihari Vajpayee,Bharatiya Janata Party,1,0,3,1999-10-13,1999,2004-05-22,2004,Ribbon cutting,2,4,NA,0,0.0375,South Asia,South Asia
India_Vajpayee_International_3.txt,India,Atal Bihari Vajpayee,Bharatiya Janata Party,1,0,3,1999-10-13,1999,2004-05-22,2004,International,3,1,0.3,0.15,0.0375,South Asia,South Asia
India_Vajpayee_International_3.txt,India,Atal Bihari Vajpayee,Bharatiya Janata Party,1,0,3,1999-10-13,1999,2004-05-22,2004,International,3,2,0,0.15,0.0375,South Asia,South Asia
India_Vajpayee_International_3.txt,India,Atal Bihari Vajpayee,Bharatiya Janata Party,1,0,3,1999-10-13,1999,2004-05-22,2004,International,3,3,NA,0.15,0.0375,South Asia,South Asia
India_Vajpayee_International_3.txt,India,Atal Bihari Vajpayee,Bharatiya Janata Party,1,0,3,1999-10-13,1999,2004-05-22,2004,International,3,4,NA,0.15,0.0375,South Asia,South Asia
India_Vajpayee_Famous_3.txt,India,Atal Bihari Vajpayee,Bharatiya Janata Party,1,0,3,1999-10-13,1999,2004-05-22,2004,Famous,4,1,0,0,0.0375,South Asia,South Asia
India_Vajpayee_Famous_3.txt,India,Atal Bihari Vajpayee,Bharatiya Janata Party,1,0,3,1999-10-13,1999,2004-05-22,2004,Famous,4,2,0,0,0.0375,South Asia,South Asia
India_Vajpayee_Famous_3.txt,India,Atal Bihari Vajpayee,Bharatiya Janata Party,1,0,3,1999-10-13,1999,2004-05-22,2004,Famous,4,3,NA,0,0.0375,South Asia,South Asia
India_Vajpayee_Famous_3.txt,India,Atal Bihari Vajpayee,Bharatiya Janata Party,1,0,3,1999-10-13,1999,2004-05-22,2004,Famous,4,4,NA,0,0.0375,South Asia,South Asia
India_Singh_Ribbon_1.txt,India,Manmohan Singh,Indian National Congress,0,0,1,2004-05-22,2004,2009-05-20,2009,Ribbon cutting,2,1,0,0,0,South Asia,South Asia
India_Singh_Ribbon_1.txt,India,Manmohan Singh,Indian National Congress,0,0,1,2004-05-22,2004,2009-05-20,2009,Ribbon cutting,2,2,0,0,0,South Asia,South Asia
India_Singh_Ribbon_1.txt,India,Manmohan Singh,Indian National Congress,0,0,1,2004-05-22,2004,2009-05-20,2009,Ribbon cutting,2,3,NA,0,0,South Asia,South Asia
India_Singh_Ribbon_1.txt,India,Manmohan Singh,Indian National Congress,0,0,1,2004-05-22,2004,2009-05-20,2009,Ribbon cutting,2,4,NA,0,0,South Asia,South Asia
India_Singh_International_1.txt,India,Manmohan Singh,Indian National Congress,0,0,1,2004-05-22,2004,2009-05-20,2009,International,3,1,0,0,0,South Asia,South Asia
India_Singh_International_1.txt,India,Manmohan Singh,Indian National Congress,0,0,1,2004-05-22,2004,2009-05-20,2009,International,3,2,0,0,0,South Asia,South Asia
India_Singh_International_1.txt,India,Manmohan Singh,Indian National Congress,0,0,1,2004-05-22,2004,2009-05-20,2009,International,3,3,NA,0,0,South Asia,South Asia
India_Singh_International_1.txt,India,Manmohan Singh,Indian National Congress,0,0,1,2004-05-22,2004,2009-05-20,2009,International,3,4,NA,0,0,South Asia,South Asia
India_Singh_Famous_1.txt,India,Manmohan Singh,Indian National Congress,0,0,1,2004-05-22,2004,2009-05-20,2009,Famous,4,1,0,0,0,South Asia,South Asia
India_Singh_Famous_1.txt,India,Manmohan Singh,Indian National Congress,0,0,1,2004-05-22,2004,2009-05-20,2009,Famous,4,2,0,0,0,South Asia,South Asia
India_Singh_Famous_1.txt,India,Manmohan Singh,Indian National Congress,0,0,1,2004-05-22,2004,2009-05-20,2009,Famous,4,3,NA,0,0,South Asia,South Asia
India_Singh_Famous_1.txt,India,Manmohan Singh,Indian National Congress,0,0,1,2004-05-22,2004,2009-05-20,2009,Famous,4,4,NA,0,0,South Asia,South Asia
India_Singh_Ribbon_2.txt,India,Manmohan Singh,Indian National Congress,0,0,2,2009-05-20,2009,2014-05-26,2014,Ribbon cutting,2,1,0,0,0,South Asia,South Asia
India_Singh_Ribbon_2.txt,India,Manmohan Singh,Indian National Congress,0,0,2,2009-05-20,2009,2014-05-26,2014,Ribbon cutting,2,2,0,0,0,South Asia,South Asia
India_Singh_Ribbon_2.txt,India,Manmohan Singh,Indian National Congress,0,0,2,2009-05-20,2009,2014-05-26,2014,Ribbon cutting,2,3,NA,0,0,South Asia,South Asia
India_Singh_Ribbon_2.txt,India,Manmohan Singh,Indian National Congress,0,0,2,2009-05-20,2009,2014-05-26,2014,Ribbon cutting,2,4,NA,0,0,South Asia,South Asia
India_Singh_International_2.txt,India,Manmohan Singh,Indian National Congress,0,0,2,2009-05-20,2009,2014-05-26,2014,International,3,1,0,0,0,South Asia,South Asia
India_Singh_International_2.txt,India,Manmohan Singh,Indian National Congress,0,0,2,2009-05-20,2009,2014-05-26,2014,International,3,2,0,0,0,South Asia,South Asia
India_Singh_International_2.txt,India,Manmohan Singh,Indian National Congress,0,0,2,2009-05-20,2009,2014-05-26,2014,International,3,3,NA,0,0,South Asia,South Asia
India_Singh_International_2.txt,India,Manmohan Singh,Indian National Congress,0,0,2,2009-05-20,2009,2014-05-26,2014,International,3,4,NA,0,0,South Asia,South Asia
India_Singh_Famous_2.txt,India,Manmohan Singh,Indian National Congress,0,0,2,2009-05-20,2009,2014-05-26,2014,Famous,4,1,0,0,0,South Asia,South Asia
India_Singh_Famous_2.txt,India,Manmohan Singh,Indian National Congress,0,0,2,2009-05-20,2009,2014-05-26,2014,Famous,4,2,0,0,0,South Asia,South Asia
India_Singh_Famous_2.txt,India,Manmohan Singh,Indian National Congress,0,0,2,2009-05-20,2009,2014-05-26,2014,Famous,4,3,NA,0,0,South Asia,South Asia
India_Singh_Famous_2.txt,India,Manmohan Singh,Indian National Congress,0,0,2,2009-05-20,2009,2014-05-26,2014,Famous,4,4,NA,0,0,South Asia,South Asia
India_Modi_Campaign_1.txt,India,Narendra Modi,Bharatiya Janata Party,1,0,1,2014-05-26,2014,,present,Campaign,1,1,1.8,1.8,0.55,South Asia,South Asia
India_Modi_Campaign_1.txt,India,Narendra Modi,Bharatiya Janata Party,1,0,1,2014-05-26,2014,,present,Campaign,1,2,1.8,1.8,0.55,South Asia,South Asia
India_Modi_Campaign_1.txt,India,Narendra Modi,Bharatiya Janata Party,1,0,1,2014-05-26,2014,,present,Campaign,1,3,NA,1.8,0.55,South Asia,South Asia
India_Modi_Campaign_1.txt,India,Narendra Modi,Bharatiya Janata Party,1,0,1,2014-05-26,2014,,present,Campaign,1,4,NA,1.8,0.55,South Asia,South Asia
India_Modi_Ribbon_1.txt,India,Narendra Modi,Bharatiya Janata Party,1,0,1,2014-05-26,2014,,present,Ribbon cutting,2,1,0.3,0.4,0.55,South Asia,South Asia
India_Modi_Ribbon_1.txt,India,Narendra Modi,Bharatiya Janata Party,1,0,1,2014-05-26,2014,,present,Ribbon cutting,2,2,0.5,0.4,0.55,South Asia,South Asia
India_Modi_Ribbon_1.txt,India,Narendra Modi,Bharatiya Janata Party,1,0,1,2014-05-26,2014,,present,Ribbon cutting,2,3,NA,0.4,0.55,South Asia,South Asia
India_Modi_Ribbon_1.txt,India,Narendra Modi,Bharatiya Janata Party,1,0,1,2014-05-26,2014,,present,Ribbon cutting,2,4,NA,0.4,0.55,South Asia,South Asia
India_Modi_International_1.txt,India,Narendra Modi,Bharatiya Janata Party,1,0,1,2014-05-26,2014,,present,International,3,1,0,0,0.55,South Asia,South Asia
India_Modi_International_1.txt,India,Narendra Modi,Bharatiya Janata Party,1,0,1,2014-05-26,2014,,present,International,3,2,0,0,0.55,South Asia,South Asia
India_Modi_International_1.txt,India,Narendra Modi,Bharatiya Janata Party,1,0,1,2014-05-26,2014,,present,International,3,3,NA,0,0.55,South Asia,South Asia
India_Modi_International_1.txt,India,Narendra Modi,Bharatiya Janata Party,1,0,1,2014-05-26,2014,,present,International,3,4,NA,0,0.55,South Asia,South Asia
India_Modi_Famous_1.txt,India,Narendra Modi,Bharatiya Janata Party,1,0,1,2014-05-26,2014,,present,Famous,4,1,0,0,0.55,South Asia,South Asia
India_Modi_Famous_1.txt,India,Narendra Modi,Bharatiya Janata Party,1,0,1,2014-05-26,2014,,present,Famous,4,2,0,0,0.55,South Asia,South Asia
India_Modi_Famous_1.txt,India,Narendra Modi,Bharatiya Janata Party,1,0,1,2014-05-26,2014,,present,Famous,4,3,NA,0,0.55,South Asia,South Asia
India_Modi_Famous_1.txt,India,Narendra Modi,Bharatiya Janata Party,1,0,1,2014-05-26,2014,,present,Famous,4,4,NA,0,0.55,South Asia,South Asia
Iran_Ahmadinejad_Campaign_1.txt,Iran,Mahmoud Ahmadinejad,Alliance of Builders of Islamic Iran,1,1,1,2005-08-03,2005,2013-08-03,2013,Campaign,1,1,1,1.66666666666667,1.16666666666667,Middle East & North Africa,Middle East & North Africa
Iran_Ahmadinejad_Campaign_1.txt,Iran,Mahmoud Ahmadinejad,Alliance of Builders of Islamic Iran,1,1,1,2005-08-03,2005,2013-08-03,2013,Campaign,1,2,2,1.66666666666667,1.16666666666667,Middle East & North Africa,Middle East & North Africa
Iran_Ahmadinejad_Campaign_1.txt,Iran,Mahmoud Ahmadinejad,Alliance of Builders of Islamic Iran,1,1,1,2005-08-03,2005,2013-08-03,2013,Campaign,1,3,2,1.66666666666667,1.16666666666667,Middle East & North Africa,Middle East & North Africa
Iran_Ahmadinejad_Campaign_1.txt,Iran,Mahmoud Ahmadinejad,Alliance of Builders of Islamic Iran,1,1,1,2005-08-03,2005,2013-08-03,2013,Campaign,1,4,NA,1.66666666666667,1.16666666666667,Middle East & North Africa,Middle East & North Africa
Iran_Ahmadinejad_Ribbon_1.txt,Iran,Mahmoud Ahmadinejad,Alliance of Builders of Islamic Iran,1,1,1,2005-08-03,2005,2013-08-03,2013,Ribbon cutting,2,1,1,0.666666666666667,1.16666666666667,Middle East & North Africa,Middle East & North Africa
Iran_Ahmadinejad_Ribbon_1.txt,Iran,Mahmoud Ahmadinejad,Alliance of Builders of Islamic Iran,1,1,1,2005-08-03,2005,2013-08-03,2013,Ribbon cutting,2,2,0,0.666666666666667,1.16666666666667,Middle East & North Africa,Middle East & North Africa
Iran_Ahmadinejad_Ribbon_1.txt,Iran,Mahmoud Ahmadinejad,Alliance of Builders of Islamic Iran,1,1,1,2005-08-03,2005,2013-08-03,2013,Ribbon cutting,2,3,1,0.666666666666667,1.16666666666667,Middle East & North Africa,Middle East & North Africa
Iran_Ahmadinejad_Ribbon_1.txt,Iran,Mahmoud Ahmadinejad,Alliance of Builders of Islamic Iran,1,1,1,2005-08-03,2005,2013-08-03,2013,Ribbon cutting,2,4,NA,0.666666666666667,1.16666666666667,Middle East & North Africa,Middle East & North Africa
Iran_Ahmadinejad_International_1.txt,Iran,Mahmoud Ahmadinejad,Alliance of Builders of Islamic Iran,1,1,1,2005-08-03,2005,2013-08-03,2013,International,3,1,0,0.666666666666667,1.16666666666667,Middle East & North Africa,Middle East & North Africa
Iran_Ahmadinejad_International_1.txt,Iran,Mahmoud Ahmadinejad,Alliance of Builders of Islamic Iran,1,1,1,2005-08-03,2005,2013-08-03,2013,International,3,2,1,0.666666666666667,1.16666666666667,Middle East & North Africa,Middle East & North Africa
Iran_Ahmadinejad_International_1.txt,Iran,Mahmoud Ahmadinejad,Alliance of Builders of Islamic Iran,1,1,1,2005-08-03,2005,2013-08-03,2013,International,3,3,1,0.666666666666667,1.16666666666667,Middle East & North Africa,Middle East & North Africa
Iran_Ahmadinejad_International_1.txt,Iran,Mahmoud Ahmadinejad,Alliance of Builders of Islamic Iran,1,1,1,2005-08-03,2005,2013-08-03,2013,International,3,4,NA,0.666666666666667,1.16666666666667,Middle East & North Africa,Middle East & North Africa
Iran_Ahmadinejad_Famous_1.txt,Iran,Mahmoud Ahmadinejad,Alliance of Builders of Islamic Iran,1,1,1,2005-08-03,2005,2013-08-03,2013,Famous,4,1,2,1.66666666666667,1.16666666666667,Middle East & North Africa,Middle East & North Africa
Iran_Ahmadinejad_Famous_1.txt,Iran,Mahmoud Ahmadinejad,Alliance of Builders of Islamic Iran,1,1,1,2005-08-03,2005,2013-08-03,2013,Famous,4,2,1,1.66666666666667,1.16666666666667,Middle East & North Africa,Middle East & North Africa
Iran_Ahmadinejad_Famous_1.txt,Iran,Mahmoud Ahmadinejad,Alliance of Builders of Islamic Iran,1,1,1,2005-08-03,2005,2013-08-03,2013,Famous,4,3,2,1.66666666666667,1.16666666666667,Middle East & North Africa,Middle East & North Africa
Iran_Ahmadinejad_Famous_1.txt,Iran,Mahmoud Ahmadinejad,Alliance of Builders of Islamic Iran,1,1,1,2005-08-03,2005,2013-08-03,2013,Famous,4,4,NA,1.66666666666667,1.16666666666667,Middle East & North Africa,Middle East & North Africa
Ireland_Ahern_Campaign_1.txt,Ireland,Bertie Ahern,Fianna Fail,0,0,1,2002-05-17,2002,2008-05-07,2008,Campaign,1,1,0.1,0.15,0.0375,Europe & Central Asia,Western Europe
Ireland_Ahern_Campaign_1.txt,Ireland,Bertie Ahern,Fianna Fail,0,0,1,2002-05-17,2002,2008-05-07,2008,Campaign,1,2,0.2,0.15,0.0375,Europe & Central Asia,Western Europe
Ireland_Ahern_Campaign_1.txt,Ireland,Bertie Ahern,Fianna Fail,0,0,1,2002-05-17,2002,2008-05-07,2008,Campaign,1,3,NA,0.15,0.0375,Europe & Central Asia,Western Europe
Ireland_Ahern_Campaign_1.txt,Ireland,Bertie Ahern,Fianna Fail,0,0,1,2002-05-17,2002,2008-05-07,2008,Campaign,1,4,NA,0.15,0.0375,Europe & Central Asia,Western Europe
Ireland_Ahern_Ribbon_1.txt,Ireland,Bertie Ahern,Fianna Fail,0,0,1,2002-05-17,2002,2008-05-07,2008,Ribbon cutting,2,1,0,0,0.0375,Europe & Central Asia,Western Europe
Ireland_Ahern_Ribbon_1.txt,Ireland,Bertie Ahern,Fianna Fail,0,0,1,2002-05-17,2002,2008-05-07,2008,Ribbon cutting,2,2,0,0,0.0375,Europe & Central Asia,Western Europe
Ireland_Ahern_Ribbon_1.txt,Ireland,Bertie Ahern,Fianna Fail,0,0,1,2002-05-17,2002,2008-05-07,2008,Ribbon cutting,2,3,NA,0,0.0375,Europe & Central Asia,Western Europe
Ireland_Ahern_Ribbon_1.txt,Ireland,Bertie Ahern,Fianna Fail,0,0,1,2002-05-17,2002,2008-05-07,2008,Ribbon cutting,2,4,NA,0,0.0375,Europe & Central Asia,Western Europe
Ireland_Ahern_International_1.txt,Ireland,Bertie Ahern,Fianna Fail,0,0,1,2002-05-17,2002,2008-05-07,2008,International,3,1,0,0,0.0375,Europe & Central Asia,Western Europe
Ireland_Ahern_International_1.txt,Ireland,Bertie Ahern,Fianna Fail,0,0,1,2002-05-17,2002,2008-05-07,2008,International,3,2,0,0,0.0375,Europe & Central Asia,Western Europe
Ireland_Ahern_International_1.txt,Ireland,Bertie Ahern,Fianna Fail,0,0,1,2002-05-17,2002,2008-05-07,2008,International,3,3,NA,0,0.0375,Europe & Central Asia,Western Europe
Ireland_Ahern_International_1.txt,Ireland,Bertie Ahern,Fianna Fail,0,0,1,2002-05-17,2002,2008-05-07,2008,International,3,4,NA,0,0.0375,Europe & Central Asia,Western Europe
Ireland_Ahern_Famous_1.txt,Ireland,Bertie Ahern,Fianna Fail,0,0,1,2002-05-17,2002,2008-05-07,2008,Famous,4,1,0,0,0.0375,Europe & Central Asia,Western Europe
Ireland_Ahern_Famous_1.txt,Ireland,Bertie Ahern,Fianna Fail,0,0,1,2002-05-17,2002,2008-05-07,2008,Famous,4,2,0,0,0.0375,Europe & Central Asia,Western Europe
Ireland_Ahern_Famous_1.txt,Ireland,Bertie Ahern,Fianna Fail,0,0,1,2002-05-17,2002,2008-05-07,2008,Famous,4,3,NA,0,0.0375,Europe & Central Asia,Western Europe
Ireland_Ahern_Famous_1.txt,Ireland,Bertie Ahern,Fianna Fail,0,0,1,2002-05-17,2002,2008-05-07,2008,Famous,4,4,NA,0,0.0375,Europe & Central Asia,Western Europe
Ireland_Cowen_Campaign_1.txt,Ireland,Brian Cowen,Fianna Fail,0,0,1,2008-05-07,2008,2011-03-09,2011,Campaign,1,1,0,0.1,0.025,Europe & Central Asia,Western Europe
Ireland_Cowen_Campaign_1.txt,Ireland,Brian Cowen,Fianna Fail,0,0,1,2008-05-07,2008,2011-03-09,2011,Campaign,1,2,0.2,0.1,0.025,Europe & Central Asia,Western Europe
Ireland_Cowen_Campaign_1.txt,Ireland,Brian Cowen,Fianna Fail,0,0,1,2008-05-07,2008,2011-03-09,2011,Campaign,1,3,NA,0.1,0.025,Europe & Central Asia,Western Europe
Ireland_Cowen_Campaign_1.txt,Ireland,Brian Cowen,Fianna Fail,0,0,1,2008-05-07,2008,2011-03-09,2011,Campaign,1,4,NA,0.1,0.025,Europe & Central Asia,Western Europe
Ireland_Cowen_Ribbon_1.txt,Ireland,Brian Cowen,Fianna Fail,0,0,1,2008-05-07,2008,2011-03-09,2011,Ribbon cutting,2,1,0,0,0.025,Europe & Central Asia,Western Europe
Ireland_Cowen_Ribbon_1.txt,Ireland,Brian Cowen,Fianna Fail,0,0,1,2008-05-07,2008,2011-03-09,2011,Ribbon cutting,2,2,0,0,0.025,Europe & Central Asia,Western Europe
Ireland_Cowen_Ribbon_1.txt,Ireland,Brian Cowen,Fianna Fail,0,0,1,2008-05-07,2008,2011-03-09,2011,Ribbon cutting,2,3,NA,0,0.025,Europe & Central Asia,Western Europe
Ireland_Cowen_Ribbon_1.txt,Ireland,Brian Cowen,Fianna Fail,0,0,1,2008-05-07,2008,2011-03-09,2011,Ribbon cutting,2,4,NA,0,0.025,Europe & Central Asia,Western Europe
Ireland_Cowen_International_1.txt,Ireland,Brian Cowen,Fianna Fail,0,0,1,2008-05-07,2008,2011-03-09,2011,International,3,1,0,0,0.025,Europe & Central Asia,Western Europe
Ireland_Cowen_International_1.txt,Ireland,Brian Cowen,Fianna Fail,0,0,1,2008-05-07,2008,2011-03-09,2011,International,3,2,0,0,0.025,Europe & Central Asia,Western Europe
Ireland_Cowen_International_1.txt,Ireland,Brian Cowen,Fianna Fail,0,0,1,2008-05-07,2008,2011-03-09,2011,International,3,3,NA,0,0.025,Europe & Central Asia,Western Europe
Ireland_Cowen_International_1.txt,Ireland,Brian Cowen,Fianna Fail,0,0,1,2008-05-07,2008,2011-03-09,2011,International,3,4,NA,0,0.025,Europe & Central Asia,Western Europe
Ireland_Cowen_Famous_1.txt,Ireland,Brian Cowen,Fianna Fail,0,0,1,2008-05-07,2008,2011-03-09,2011,Famous,4,1,0,0,0.025,Europe & Central Asia,Western Europe
Ireland_Cowen_Famous_1.txt,Ireland,Brian Cowen,Fianna Fail,0,0,1,2008-05-07,2008,2011-03-09,2011,Famous,4,2,0,0,0.025,Europe & Central Asia,Western Europe
Ireland_Cowen_Famous_1.txt,Ireland,Brian Cowen,Fianna Fail,0,0,1,2008-05-07,2008,2011-03-09,2011,Famous,4,3,NA,0,0.025,Europe & Central Asia,Western Europe
Ireland_Cowen_Famous_1.txt,Ireland,Brian Cowen,Fianna Fail,0,0,1,2008-05-07,2008,2011-03-09,2011,Famous,4,4,NA,0,0.025,Europe & Central Asia,Western Europe
Ireland_Kenny_Campaign_1.txt,Ireland,Enda Kenny,Fine Gael,1,0,1,2011-03-09,2011,2017-06-14,2016,Campaign,1,1,0,0,0.1,Europe & Central Asia,Western Europe
Ireland_Kenny_Campaign_1.txt,Ireland,Enda Kenny,Fine Gael,1,0,1,2011-03-09,2011,2017-06-14,2016,Campaign,1,2,0,0,0.1,Europe & Central Asia,Western Europe
Ireland_Kenny_Campaign_1.txt,Ireland,Enda Kenny,Fine Gael,1,0,1,2011-03-09,2011,2017-06-14,2016,Campaign,1,3,NA,0,0.1,Europe & Central Asia,Western Europe
Ireland_Kenny_Campaign_1.txt,Ireland,Enda Kenny,Fine Gael,1,0,1,2011-03-09,2011,2017-06-14,2016,Campaign,1,4,NA,0,0.1,Europe & Central Asia,Western Europe
Ireland_Kenny_Ribbon_1.txt,Ireland,Enda Kenny,Fine Gael,1,0,1,2011-03-09,2011,2017-06-14,2016,Ribbon cutting,2,1,0,0,0.1,Europe & Central Asia,Western Europe
Ireland_Kenny_Ribbon_1.txt,Ireland,Enda Kenny,Fine Gael,1,0,1,2011-03-09,2011,2017-06-14,2016,Ribbon cutting,2,2,0,0,0.1,Europe & Central Asia,Western Europe
Ireland_Kenny_Ribbon_1.txt,Ireland,Enda Kenny,Fine Gael,1,0,1,2011-03-09,2011,2017-06-14,2016,Ribbon cutting,2,3,NA,0,0.1,Europe & Central Asia,Western Europe
Ireland_Kenny_Ribbon_1.txt,Ireland,Enda Kenny,Fine Gael,1,0,1,2011-03-09,2011,2017-06-14,2016,Ribbon cutting,2,4,NA,0,0.1,Europe & Central Asia,Western Europe
Ireland_Kenny_International_1.txt,Ireland,Enda Kenny,Fine Gael,1,0,1,2011-03-09,2011,2017-06-14,2016,International,3,1,0,0,0.1,Europe & Central Asia,Western Europe
Ireland_Kenny_International_1.txt,Ireland,Enda Kenny,Fine Gael,1,0,1,2011-03-09,2011,2017-06-14,2016,International,3,2,0,0,0.1,Europe & Central Asia,Western Europe
Ireland_Kenny_International_1.txt,Ireland,Enda Kenny,Fine Gael,1,0,1,2011-03-09,2011,2017-06-14,2016,International,3,3,NA,0,0.1,Europe & Central Asia,Western Europe
Ireland_Kenny_International_1.txt,Ireland,Enda Kenny,Fine Gael,1,0,1,2011-03-09,2011,2017-06-14,2016,International,3,4,NA,0,0.1,Europe & Central Asia,Western Europe
Ireland_Kenny_Famous_1.txt,Ireland,Enda Kenny,Fine Gael,1,0,1,2011-03-09,2011,2017-06-14,2016,Famous,4,1,0.4,0.4,0.1,Europe & Central Asia,Western Europe
Ireland_Kenny_Famous_1.txt,Ireland,Enda Kenny,Fine Gael,1,0,1,2011-03-09,2011,2017-06-14,2016,Famous,4,2,0.4,0.4,0.1,Europe & Central Asia,Western Europe
Ireland_Kenny_Famous_1.txt,Ireland,Enda Kenny,Fine Gael,1,0,1,2011-03-09,2011,2017-06-14,2016,Famous,4,3,NA,0.4,0.1,Europe & Central Asia,Western Europe
